hour_start_ct,LZ_HOUSTON,LZ_NORTH,LZ_SOUTH,LZ_WEST
2023-09-26T13:00:00-05:00,51.99,51.33,55.57,52.78
2023-09-26T14:00:00-05:00,65.89,65.16,72.33,67.55
2023-09-26T15:00:00-05:00,99.55,101.04,118.82,105.88
2023-09-26T16:00:00-05:00,161.09,159.01,179.58,164.73
2023-09-26T17:00:00-05:00,185.39,183.87,204.36,192.03
2023-09-26T18:00:00-05:00,283.54,284.95,297.06,301.25
2023-09-26T19:00:00-05:00,213.62,210.56,218.45,242.47
2023-09-26T20:00:00-05:00,47.74,43.2,51.58,79.78
2023-09-26T21:00:00-05:00,30.21,26.66,32.96,53.58
2023-09-26T22:00:00-05:00,25.62,23.76,27.14,40.88
2023-09-26T23:00:00-05:00,21.97,20.48,23.25,35.17
2023-09-27T00:00:00-05:00,20.99,18.7,22.91,37.04
2023-09-27T01:00:00-05:00,18.6,16.46,20.4,33.87
2023-09-27T02:00:00-05:00,17.01,14.96,18.7,31.99
2023-09-27T03:00:00-05:00,16.61,14.62,18.19,30.86
2023-09-27T04:00:00-05:00,17.34,15.44,18.85,31.2
2023-09-27T05:00:00-05:00,19.29,17.19,20.96,34.39
2023-09-27T06:00:00-05:00,22.89,20.58,24.73,39.57
2023-09-27T07:00:00-05:00,23.18,21.03,24.97,38.01
2023-09-27T08:00:00-05:00,19.25,18.83,19.59,21.78
2023-09-27T09:00:00-05:00,20.51,20.48,20.82,20.63
2023-09-27T10:00:00-05:00,26.15,23.54,24.71,23.84
2023-09-27T11:00:00-05:00,31.2,25.13,28.69,25.58
2023-09-27T12:00:00-05:00,40.32,36.94,39.3,35.75
2023-09-27T13:00:00-05:00,66.04,66.49,66.02,63.98
2023-09-27T14:00:00-05:00,113.71,116.41,118.42,114.27
2023-09-27T15:00:00-05:00,205.22,213.94,215.46,211.16
2023-09-27T16:00:00-05:00,367.92,381.54,384.27,378.28
2023-09-27T17:00:00-05:00,303.55,317.51,317.46,316.59
2023-09-27T18:00:00-05:00,450.3,457.45,457.38,478.84
2023-09-27T19:00:00-05:00,244.71,244.21,247.45,283.3
2023-09-27T20:00:00-05:00,49.07,45.69,52.23,74.22
2023-09-27T21:00:00-05:00,29.17,26.08,31.74,48.02
2023-09-27T22:00:00-05:00,24.13,21.7,26.22,39.18
2023-09-27T23:00:00-05:00,20.25,18.18,22.02,33.51
2023-09-28T00:00:00-05:00,16.99,15.0,18.45,27.91
2023-09-28T01:00:00-05:00,16.15,14.27,17.52,26.42
2023-09-28T02:00:00-05:00,15.26,13.5,16.63,25.3
2023-09-28T03:00:00-05:00,15.42,13.81,16.56,24.28
2023-09-28T04:00:00-05:00,16.24,14.71,17.52,25.21
2023-09-28T05:00:00-05:00,17.34,15.81,18.67,26.47
2023-09-28T06:00:00-05:00,19.16,17.48,20.74,28.69
2023-09-28T07:00:00-05:00,19.65,18.32,21.47,27.56
2023-09-28T08:00:00-05:00,17.49,17.01,18.69,19.87
2023-09-28T09:00:00-05:00,17.66,16.65,19.83,17.84
2023-09-28T10:00:00-05:00,20.83,17.51,23.67,18.72
2023-09-28T11:00:00-05:00,31.92,21.69,30.34,23.61
2023-09-28T12:00:00-05:00,36.64,25.33,40.06,29.39
2023-09-28T13:00:00-05:00,48.82,35.34,50.23,42.09
2023-09-28T14:00:00-05:00,58.0,43.11,62.4,53.49
2023-09-28T15:00:00-05:00,73.69,56.97,90.37,71.67
2023-09-28T16:00:00-05:00,90.03,77.82,117.77,93.0
2023-09-28T17:00:00-05:00,87.8,88.75,103.21,105.77
2023-09-28T18:00:00-05:00,125.04,128.76,130.14,155.49
2023-09-28T19:00:00-05:00,71.16,70.58,72.74,98.89
2023-09-28T20:00:00-05:00,31.79,28.99,34.6,50.7
2023-09-28T21:00:00-05:00,26.84,24.35,29.11,40.45
2023-09-28T22:00:00-05:00,22.43,19.79,25.17,33.16
2023-09-28T23:00:00-05:00,19.99,17.25,22.75,28.07
2023-09-29T00:00:00-05:00,17.41,15.91,20.2,18.83
2023-09-29T01:00:00-05:00,16.2,14.69,18.29,15.8
2023-09-29T02:00:00-05:00,14.71,12.93,16.87,13.4
2023-09-29T03:00:00-05:00,14.14,12.43,16.53,13.52
2023-09-29T04:00:00-05:00,13.95,12.4,16.24,15.25
2023-09-29T05:00:00-05:00,15.87,14.64,18.36,18.79
2023-09-29T06:00:00-05:00,18.53,17.72,20.82,21.75
2023-09-29T07:00:00-05:00,18.93,18.35,21.35,21.8
2023-09-29T08:00:00-05:00,18.05,17.06,20.58,16.01
2023-09-29T09:00:00-05:00,18.46,16.71,21.69,10.95
2023-09-29T10:00:00-05:00,21.63,17.5,28.89,8.12
2023-09-29T11:00:00-05:00,25.02,17.26,32.11,9.96
2023-09-29T12:00:00-05:00,36.7,24.79,44.56,17.63
2023-09-29T13:00:00-05:00,40.25,27.93,50.17,23.15
2023-09-29T14:00:00-05:00,42.29,34.68,53.42,25.86
2023-09-29T15:00:00-05:00,46.82,43.83,65.45,30.92
2023-09-29T16:00:00-05:00,48.28,48.25,64.39,34.96
2023-09-29T17:00:00-05:00,45.6,41.13,63.59,38.38
2023-09-29T18:00:00-05:00,70.4,73.75,81.68,81.12
2023-09-29T19:00:00-05:00,53.8,56.02,57.51,71.16
2023-09-29T20:00:00-05:00,31.47,29.69,33.12,44.74
2023-09-29T21:00:00-05:00,24.95,23.32,26.3,34.81
2023-09-29T22:00:00-05:00,22.55,21.0,23.98,30.96
2023-09-29T23:00:00-05:00,19.33,17.23,21.75,25.42
2023-09-30T00:00:00-05:00,18.21,17.29,20.66,14.94
2023-09-30T01:00:00-05:00,16.44,15.43,18.66,13.82
2023-09-30T02:00:00-05:00,15.39,14.15,17.78,12.47
2023-09-30T03:00:00-05:00,14.11,12.75,16.76,12.74
2023-09-30T04:00:00-05:00,14.3,13.12,16.54,14.08
2023-09-30T05:00:00-05:00,15.08,14.04,16.47,15.64
2023-09-30T06:00:00-05:00,16.28,15.77,17.85,18.62
2023-09-30T07:00:00-05:00,17.12,17.0,18.8,19.89
2023-09-30T08:00:00-05:00,18.46,18.57,19.46,18.96
2023-09-30T09:00:00-05:00,18.55,17.71,21.02,15.27
2023-09-30T10:00:00-05:00,20.65,18.34,24.68,13.1
2023-09-30T11:00:00-05:00,27.06,21.43,30.22,14.85
2023-09-30T12:00:00-05:00,34.44,22.16,37.32,17.97
2023-09-30T13:00:00-05:00,41.47,26.13,39.83,26.05
2023-09-30T14:00:00-05:00,36.31,26.16,39.2,28.17
2023-09-30T15:00:00-05:00,41.23,28.4,49.37,31.0
2023-09-30T16:00:00-05:00,37.8,32.52,46.7,32.41
2023-09-30T17:00:00-05:00,39.31,32.46,44.06,30.48
2023-09-30T18:00:00-05:00,50.4,52.43,52.39,57.43
2023-09-30T19:00:00-05:00,45.7,45.44,46.82,54.96
2023-09-30T20:00:00-05:00,30.03,29.29,30.84,39.21
2023-09-30T21:00:00-05:00,25.07,24.45,25.71,31.63
2023-09-30T22:00:00-05:00,24.97,24.39,25.63,30.19
2023-09-30T23:00:00-05:00,22.61,22.04,23.24,26.77
